R, bias, L, W, Gain
75819.5, 1.48868, 1.44111e-05, 1.43279e-05, -13.3663 
18228.9, 1.19227, 1.7999e-05, 1.01329e-05, 8.62972 
44133.1, 3.20274, 1.68619e-05, 9.61818e-06, 6.46433 
34328.3, 2.90858, 1.67802e-05, 1.15248e-05, 0.062676 
40034.3, 0.866603, 3.49292e-06, 1.98736e-05, -4.70951 
40625.4, 1.03549, 1.12463e-05, 3.27782e-06, 13.8803 
74802.6, 2.31132, 5.19585e-06, 3.45678e-06, -5.95723 
4948.09, 1.12046, 3.16158e-06, 3.64674e-06, 16.2216 
66913.3, 2.20364, 1.93756e-05, 5.90697e-06, -6.97267 
33393, 1.22923, 1.10742e-05, 4.05818e-06, 7.20668 
14517.7, 3.62294, 6.08828e-06, 1.39813e-05, 13.9024 
41883.4, 2.46046, 1.97006e-05, 1.81546e-05, -0.727104 
59007.1, 2.19535, 9.58838e-06, 1.84529e-05, 11.3085 
89583.7, 3.45455, 2.67526e-06, 3.85405e-06, 26.1644 
83050.1, 3.51778, 9.15935e-06, 5.84883e-06, 17.9455 
64276.1, 2.91978, 1.22746e-05, 1.23474e-05, 14.8104 
46683.1, 3.8209, 1.76308e-05, 1.4488e-05, 17.2531 
74508.3, 2.135, 1.42588e-05, 7.86489e-06, -12.6892 
40462.4, 3.42661, 2.33729e-06, 1.12755e-05, 30.2645 
66552, 2.10085, 6.44862e-06, 1.18098e-05, 10.1347 
2859.59, 2.58045, 6.27929e-06, 7.74482e-06, 7.32987 
12460.6, 3.83096, 1.16775e-05, 8.70164e-06, -0.435806 
13786.4, 1.47286, 9.09427e-06, 6.33976e-06, 5.1074 
53089.8, 2.45604, 1.63531e-05, 1.56582e-05, 4.82247 
27011.6, 3.56743, 1.8676e-05, 1.09302e-05, 4.70638 
9694.26, 3.57548, 7.67417e-06, 3.0932e-06, 4.32484 
15419.4, 3.55815, 6.67475e-06, 1.48512e-05, 13.7403 
7849.3, 3.786, 5.05697e-06, 8.99037e-06, 3.66145 
57684.5, 2.38865, 1.01479e-05, 1.53527e-05, 11.3101 
53718.2, 3.58738, 4.95054e-06, 8.36699e-06, 23.8601 
87720.5, 3.29594, 2.85275e-06, 5.38054e-06, 27.4851 
18412.4, 2.48257, 1.49193e-05, 1.31886e-05, -6.36467 
47788.1, 0.887039, 1.298e-05, 1.53047e-05, 6.94929 
52288.2, 1.95853, 7.33893e-06, 1.00608e-05, -13.5925 
75834.8, 2.98433, 1.39745e-05, 7.03062e-06, 9.0289 
48854.1, 0.780774, 2.87737e-06, 1.71817e-05, 11.4998 
8553.12, 0.904368, 9.39157e-06, 1.44375e-05, 17.7827 
66085.6, 0.979037, 6.69557e-06, 8.06795e-06, -2.23277 
83982, 3.46337, 1.5049e-05, 2.91726e-06, 1.62574 
6321.82, 3.45262, 1.77163e-05, 7.22214e-06, 6.96133 
25085.1, 2.76985, 8.70199e-06, 1.24421e-05, 4.78097 
61060.4, 3.45595, 2.09088e-06, 1.14171e-05, 35.505 
88297.9, 3.56097, 1.81761e-05, 5.14253e-06, 10.1318 
35194.3, 1.85583, 1.96527e-05, 2.33965e-06, 9.66887 
1904.15, 2.99748, 6.43702e-06, 5.68042e-06, 12.713 
46530.4, 2.73082, 1.70886e-05, 5.07659e-06, -5.56645 
32719.5, 3.96187, 1.57341e-05, 1.30987e-05, 14.7381 
69732.3, 2.23411, 1.63876e-05, 8.51736e-06, -12.1716 
86029.4, 3.19974, 1.63352e-05, 1.4501e-05, 19.2995 
43320.3, 3.01035, 1.92223e-05, 5.15634e-06, -4.95468 
5870.39, 3.50117, 1.26035e-05, 1.11736e-05, 0.938411 
78475, 3.53442, 7.32422e-06, 4.47335e-06, 16.8479 
4907.01, 2.44757, 4.42936e-06, 1.89241e-05, -7.28575 
19228.8, 2.41247, 1.05027e-05, 1.98938e-05, -5.93174 
7621.25, 2.21059, 1.12168e-05, 5.9825e-06, 7.18717 
66356.9, 3.87877, 3.30449e-06, 1.24858e-05, 35.31 
64771.8, 1.97734, 4.95224e-06, 1.94927e-05, 16.8593 
31236.7, 3.91909, 1.29514e-05, 1.70757e-05, 18.6036 
39433, 0.954865, 1.07596e-05, 1.80654e-05, 0.0150446 
9631.02, 2.98724, 1.53971e-05, 5.01885e-06, 6.58058 
39741.3, 3.32937, 1.60029e-05, 1.8984e-05, 15.5224 
83743.6, 1.82073, 8.12699e-06, 4.89882e-06, -12.1433 
56889.5, 3.4293, 1.1206e-06, 9.33191e-06, 39.313 
44924.4, 2.91608, 1.79132e-05, 1.62201e-05, 9.40152 
91964.3, 0.692005, 1.07981e-05, 1.04519e-05, 38.6217 
48253.9, 0.874787, 8.74915e-06, 1.56723e-05, 4.38347 
29607.9, 0.911971, 5.07889e-06, 1.99966e-05, -2.64005 
68632.3, 0.849218, 1.44293e-05, 1.51504e-05, 16.1196 
38103.9, 3.93617, 5.00677e-06, 1.27377e-05, 26.8156 
68239.7, 2.79383, 3.43015e-06, 1.73518e-05, 30.347 
5222.93, 2.46366, 1.99062e-05, 1.88128e-05, 3.85824 
64314.3, 1.17061, 7.07416e-06, 5.74582e-06, -4.6224 
24330.6, 1.94905, 1.49826e-05, 8.8095e-06, -2.59078 
32187.7, 2.59886, 1.50204e-05, 9.66476e-06, -8.78397 
32020.2, 2.96286, 9.25336e-06, 1.19321e-05, 9.87258 
56817.9, 1.75206, 1.49687e-05, 5.50096e-06, -4.2723 
76024.2, 1.4411, 1.11923e-05, 5.34405e-06, -5.9353 
12569.9, 2.14752, 1.22444e-05, 7.0399e-06, 2.38917 
30464.6, 3.15872, 5.28504e-06, 7.33899e-06, 11.9845 
44161.4, 2.52582, 1.86338e-06, 1.14299e-05, 25.6381 
3019.82, 0.898913, 1.05808e-05, 9.45759e-06, 32.8998 
97824.1, 1.5206, 1.09569e-05, 1.61914e-05, -19.3039 
76402.6, 1.87653, 1.60318e-05, 2.79995e-06, -0.736507 
91507.9, 2.60774, 1.0473e-05, 8.49997e-06, 12.4199 
30961.3, 3.08136, 1.94936e-05, 3.7217e-06, 0.879532 
82402.6, 3.15432, 1.52729e-05, 4.86363e-06, 5.77164 
14706.1, 0.986337, 1.6182e-05, 7.09384e-06, 19.7431 
82715.6, 3.96239, 1.33036e-05, 4.65456e-06, 14.9896 
96347.6, 2.04928, 7.968e-06, 1.38482e-05, 13.2391 
73158.3, 2.06659, 2.78922e-06, 1.88786e-05, 25.3915 
33215.5, 1.67407, 1.01021e-05, 1.45377e-05, -11.1211 
83171.9, 2.35185, 3.00225e-06, 6.76067e-06, 19.2701 
2693.95, 1.00729, 1.8578e-05, 7.81847e-06, 33.6912 
83848.5, 2.40935, 1.41253e-06, 1.84086e-05, 37.888 
53952.5, 1.61573, 1.39661e-05, 1.67543e-05, -13.355 
80449.1, 3.52414, 4.31465e-06, 1.57951e-05, 34.4744 
73441.9, 1.74675, 4.07381e-06, 3.48172e-06, -12.8352 
85829, 2.55015, 9.76492e-06, 1.29759e-05, 16.6828 
5709.1, 2.12316, 1.21332e-05, 1.90812e-05, 0.371474 
23366.7, 2.94849, 1.11535e-05, 5.57449e-06, -4.49604 
8655.25, 1.37808, 1.65605e-06, 7.60738e-06, -5.98228 
33463.3, 2.58621, 3.59912e-06, 2.89807e-06, -8.74408 
46883.8, 2.06011, 1.78964e-05, 1.87498e-05, -14.1498 
67551, 3.77328, 1.42687e-05, 8.00153e-06, 16.6248 
24352.3, 2.25818, 1.4998e-05, 1.26983e-05, -7.48586 
77748.9, 3.81769, 2.27904e-06, 6.3923e-06, 33.7724 
95636.8, 1.33554, 1.72379e-06, 8.31467e-06, 2.86343 
99600.1, 0.700877, 1.61161e-05, 1.06068e-05, 40.155 
27444.4, 0.815101, 1.70835e-05, 9.03467e-06, 36.6532 
50544, 2.24228, 1.3892e-06, 5.64901e-06, 19.0259 
78822, 1.93173, 9.61459e-06, 2.09812e-06, -2.80104 
25149.4, 2.83468, 7.95741e-06, 6.17389e-06, -8.24261 
36091, 1.4867, 3.47083e-06, 1.28147e-05, -17.7102 
10988, 0.631206, 9.31431e-06, 1.07249e-05, 64.5018 
30653.7, 2.75017, 1.38207e-05, 1.42303e-05, 2.47599 
69088.1, 3.80514, 1.17719e-05, 1.76299e-05, 26.6084 
14323.5, 0.929859, 6.80064e-06, 2.78722e-06, 28.5172 
45935.5, 2.65755, 1.48446e-05, 6.21989e-06, -8.19622 
83216.5, 3.85377, 1.32126e-05, 1.75713e-05, 27.521 
80181.2, 1.45627, 1.39951e-06, 4.62423e-06, -6.0021 
11487.1, 2.15639, 1.7867e-05, 1.69616e-05, -1.60879 
509.554, 1.49841, 1.24829e-05, 1.19325e-05, 30.3709 
49445.9, 2.27556, 1.16614e-05, 3.34572e-06, -3.60235 
66197.6, 3.22974, 1.23618e-05, 1.04172e-05, 16.2567 
94859.2, 1.22568, 8.95407e-06, 9.8801e-06, -12.2306 
46160, 1.89254, 1.93181e-05, 1.14335e-05, -7.99127 
76436.2, 3.02062, 6.3246e-06, 7.12225e-06, 18.6634 
97031.6, 1.42645, 1.16382e-05, 8.52455e-06, -11.8913 
28754.2, 3.04788, 1.32641e-05, 5.8217e-06, -5.57045 
31780.4, 1.40671, 5.16117e-06, 1.67593e-05, -14.9897 
76624.9, 2.16202, 1.13653e-06, 3.58084e-06, 19.5031 
13613.4, 3.62584, 3.31523e-06, 1.59908e-05, 20.9715 
85564.1, 3.23813, 9.82376e-06, 1.46556e-05, 24.586 
4077.1, 1.63989, 1.20047e-05, 1.49603e-05, 8.55565 
22064.9, 2.349, 1.13604e-05, 8.94661e-06, -6.16199 
61990.1, 1.59374, 5.69912e-06, 9.12561e-06, -16.3437 
21538.8, 1.71761, 5.26741e-06, 1.3233e-05, -12.2031 
80768.9, 1.61833, 1.41004e-05, 1.49502e-05, -15.7732 
86000.7, 2.3145, 1.54225e-05, 1.32369e-05, 7.66783 
9536.32, 0.990564, 2.72432e-06, 1.62578e-05, -1.36423 
48515.5, 1.32713, 6.61608e-06, 1.69511e-05, -15.6096 
59284.5, 2.79728, 8.22564e-06, 2.49319e-06, -6.9996 
54163.9, 2.47824, 8.47299e-06, 7.00742e-06, 1.77239 
82565.5, 1.43845, 3.98651e-06, 8.23963e-06, -19.2393 
94945.7, 1.55104, 9.18114e-06, 3.31033e-06, -6.18759 
62881.8, 3.154, 1.19637e-05, 5.78191e-06, 7.9513 
77414.8, 1.09694, 2.25282e-06, 1.97587e-05, -25.9746 
50427.7, 1.43836, 5.19143e-06, 6.08533e-06, -10.1287 
37497.9, 3.7161, 1.95821e-05, 2.70131e-06, 0.856968 
96099.1, 1.53266, 1.17411e-05, 1.90861e-05, -20.145 
42848.7, 1.76889, 3.54385e-06, 1.40388e-05, 6.07806 
31892, 1.71554, 3.39481e-06, 1.20296e-05, -17.543 
10260.3, 3.35229, 1.32517e-05, 9.78569e-06, -2.02416 
45757.5, 3.56516, 5.15735e-06, 1.1786e-05, 25.1205 
64233.6, 2.7779, 1.77022e-05, 1.16218e-05, 7.78715 
40965.8, 2.7644, 1.21657e-05, 1.06471e-05, 4.83223 
81093.7, 2.39458, 4.5089e-06, 5.00087e-06, 10.9833 
58599.5, 0.722356, 1.92929e-05, 1.88819e-05, 36.9186 
94687.2, 3.60289, 5.85885e-06, 1.62219e-05, 33.8549 
19792.5, 3.12271, 1.19526e-05, 1.73829e-05, 7.3372 
72073.6, 3.8756, 1.28793e-05, 1.27797e-05, 23.585 
75988.7, 3.81148, 1.67136e-05, 1.97614e-05, 25.3503 
56596.5, 3.17206, 1.91061e-05, 1.95932e-05, 16.3115 
36870.4, 0.846269, 1.55623e-06, 5.60371e-06, 9.09119 
54456.5, 1.84925, 1.38237e-06, 1.83782e-05, 26.3484 
59789.6, 2.50419, 1.88198e-05, 4.66873e-06, -5.38068 
20145, 0.777462, 7.60578e-06, 1.73614e-05, 30.0206 
58306.8, 1.89075, 9.88553e-06, 3.80054e-06, -5.50054 
48032, 0.968762, 2.49397e-06, 1.46231e-05, -14.3303 
13379.1, 3.61674, 5.89488e-06, 8.59997e-06, 6.94113 
92875.8, 2.07743, 7.52295e-06, 1.59484e-05, 15.6977 
95611.9, 1.97263, 1.99811e-05, 4.04137e-06, -4.99873 
78692.2, 1.18415, 1.88177e-05, 4.54023e-06, 4.26263 
68648.3, 0.693618, 1.06928e-05, 1.76719e-05, 35.0853 
20538.6, 3.71525, 1.08709e-05, 1.23237e-05, 10.9073 
89700.4, 1.40895, 1.225e-06, 1.95602e-05, 23.211 
16774.5, 2.55162, 1.9066e-05, 1.29628e-05, -3.65346 
76652.2, 3.83838, 1.92561e-05, 1.56488e-05, 22.0856 
22794, 0.861977, 1.10804e-05, 1.42086e-05, 21.9994 
6688.43, 1.19856, 1.06137e-06, 1.23159e-05, -10.0455 
13234, 3.65744, 6.65035e-06, 1.20473e-05, 10.3546 
5490.29, 1.24228, 1.55068e-05, 8.07716e-06, 18.8623 
5080.89, 2.38696, 1.17264e-05, 1.67617e-05, 1.074 
87291.3, 2.28881, 4.73883e-06, 1.07031e-05, 19.009 
4890.43, 0.736058, 3.67694e-06, 1.51995e-05, 42.3914 
85158.2, 1.81359, 3.87173e-06, 2.8563e-06, -13.0414 
1249.41, 3.10256, 9.05403e-06, 1.08115e-05, 12.9217 
727.12, 1.83727, 1.91167e-05, 3.57503e-06, 39.0863 
34203.3, 1.62608, 1.91571e-05, 1.77736e-05, -7.34012 
26764.7, 1.0777, 9.08868e-06, 3.03885e-06, 14.7199 
99126.2, 1.68281, 7.80297e-06, 2.19888e-06, -5.10387 
70133.8, 0.881479, 1.74355e-05, 1.5518e-05, 6.80915 
2990.17, 0.834425, 1.66775e-05, 1.1841e-05, 49.6181 
26810, 1.86848, 1.84749e-05, 7.70853e-06, 0.067145 
65678.3, 1.35139, 1.70826e-05, 4.98653e-06, 0.891696 
77107.8, 1.3336, 1.6827e-05, 2.8301e-06, 5.36208 
13024.4, 2.72113, 1.00542e-05, 1.11986e-05, -5.85543 
93104, 3.78306, 1.39828e-05, 1.3331e-05, 25.0213 
15411.2, 0.830669, 1.71533e-05, 4.07884e-06, 50.4495 
43785.3, 2.52407, 3.90472e-06, 1.59698e-05, 21.1822 
6431.9, 1.75765, 1.71127e-05, 1.44149e-05, 6.97165 
24640.7, 1.95253, 7.15388e-06, 5.79805e-06, -5.01096 
17424.5, 3.44925, 1.47153e-06, 1.21402e-05, 27.7625 
72384.8, 1.33328, 1.6722e-05, 1.89041e-05, -12.1724 
75146, 3.2516, 1.87349e-05, 3.52741e-06, -7.02342 
66830.9, 0.62497, 4.71011e-06, 5.99982e-06, 50.1563 
95096.7, 3.73333, 1.71729e-05, 8.38864e-06, 18.4279 
55140.1, 2.86926, 1.24604e-05, 7.44449e-06, 5.08147 
46245.9, 3.11493, 1.66616e-06, 6.00842e-06, 26.4099 
97535.6, 3.62944, 1.51664e-05, 1.46409e-05, 24.571 
89775.8, 1.57945, 1.35797e-06, 1.20111e-05, 21.4527 
88854, 0.64173, 1.70033e-05, 8.2681e-06, 53.4637 
18262.5, 3.70426, 1.68636e-05, 1.44646e-05, 6.26023 
12232.6, 2.84093, 1.94073e-05, 2.81564e-06, 12.2198 
48810.3, 1.11954, 1.66057e-05, 1.97971e-05, -5.04596 
28533.3, 1.85863, 1.84883e-05, 1.2755e-05, -4.9419 
45137.3, 0.866296, 5.81691e-06, 1.14931e-05, 11.4705 
33503.6, 0.8973, 1.8876e-05, 6.14673e-06, 22.6418 
27148.3, 3.35827, 1.14428e-05, 7.90693e-06, 3.76106 
65496.5, 2.91496, 6.64407e-06, 9.14232e-06, 18.1845 
94057.1, 3.99007, 1.93714e-05, 1.28936e-05, 23.061 
22451.5, 3.42078, 1.38213e-05, 1.6534e-05, 9.98268 
90318.5, 1.45145, 3.02746e-06, 5.31055e-06, -18.358 
99161.7, 1.95139, 9.98142e-06, 5.20375e-06, -13.305 
25169.3, 2.36431, 8.90437e-06, 9.1489e-06, -9.4699 
11933.5, 3.9344, 1.19455e-05, 2.39449e-06, 7.64581 
66512.5, 3.65586, 6.70562e-06, 5.45855e-06, 19.1287 
62497.9, 2.03781, 1.30527e-05, 2.2136e-06, 0.557357 
5636.53, 2.61995, 1.62236e-05, 2.41356e-06, 19.6952 
4748.49, 2.71601, 8.10205e-06, 9.38182e-06, 2.762 
10862.6, 3.55219, 8.53931e-06, 1.57526e-05, 7.2982 
36799.9, 2.70675, 1.87279e-05, 1.55248e-05, 0.975521 
67259.5, 2.09058, 1.91919e-05, 3.38778e-06, -1.30933 
96815.7, 3.85469, 1.55782e-05, 3.33031e-06, 10.208 
3312.92, 3.72087, 1.74818e-05, 1.57624e-05, 5.00644 
73386.4, 2.1543, 8.52412e-06, 1.08364e-05, 7.43416 
57917.4, 1.20018, 4.47278e-06, 2.00859e-06, 2.73967 
78407.4, 2.72275, 1.69092e-05, 1.76544e-05, 15.2801 
31274.3, 2.16637, 1.39699e-05, 1.06594e-05, -8.24588 
99800.5, 1.10854, 1.58067e-05, 9.76983e-06, -4.8718 
95878.9, 3.91014, 5.01493e-06, 1.86719e-05, 38.5258 
13481.8, 3.82062, 8.92539e-06, 1.63097e-05, 12.3925 
5281.39, 3.77438, 1.74392e-05, 8.53446e-06, 6.28763 
3455.72, 1.17183, 1.25868e-05, 9.15449e-06, 21.3492 
11794.9, 1.49049, 1.80802e-05, 4.8385e-06, 14.7196 
92758.1, 1.90925, 1.75437e-05, 9.52834e-06, -13.316 
88235.3, 3.40362, 1.22125e-05, 1.54573e-05, 24.5853 
57145.4, 3.84542, 1.9951e-05, 9.80207e-06, 14.1885 
71236.7, 2.80324, 1.60711e-05, 1.34926e-05, 12.6368 
17373.8, 3.79652, 1.32816e-05, 1.04165e-05, 5.11863 
55605.5, 3.81053, 1.12724e-05, 1.96463e-05, 26.0484 
6631.12, 0.619236, 6.09585e-06, 1.4253e-05, 63.3828 
13202.6, 2.32348, 5.83005e-06, 1.14083e-05, -8.9528 
57876, 3.05376, 8.75518e-06, 8.44763e-06, 14.4238 
80358.1, 0.969255, 3.44458e-06, 5.33403e-06, -5.3566 
15212.4, 1.72404, 1.71504e-05, 1.62924e-05, -1.31183 
61020.2, 3.32372, 3.24832e-06, 6.95476e-06, 25.456 
97235.3, 0.965176, 1.86884e-06, 6.67411e-06, -15.6262 
93711.2, 3.60514, 1.75263e-06, 4.69698e-06, 33.8633 
51713, 0.632463, 9.12666e-06, 5.01803e-06, 60.3722 
38618.8, 0.888242, 6.95379e-06, 8.4475e-06, 9.25991 
35931.4, 3.11388, 1.30832e-05, 1.4472e-05, 11.3912 
7671.45, 3.69424, 1.84496e-05, 1.29428e-05, -0.0486939 
98052.9, 1.06062, 1.35968e-05, 1.16016e-05, -6.19866 
77618.9, 3.27481, 1.91658e-05, 1.09009e-05, 14.2415 
79569.9, 3.81996, 1.77773e-05, 1.16719e-05, 20.2434 
80330.5, 2.68614, 5.44152e-06, 1.68073e-05, 26.0641 
59821.4, 1.01068, 1.71182e-05, 1.33953e-05, 0.641944 
30953.7, 2.95083, 1.54335e-05, 1.74767e-05, 7.85293 
83765.9, 2.75447, 3.14686e-06, 2.83195e-06, 13.3517 
11709.3, 2.42186, 1.20426e-05, 1.7861e-05, -6.62646 
454.522, 1.22327, 9.61022e-06, 1.31815e-05, 32.1554 
12343.7, 2.12587, 1.53161e-05, 1.75556e-05, -3.6652 
79991.9, 1.98768, 1.21363e-05, 1.05427e-05, -8.56067 
61381.2, 3.48545, 6.49457e-06, 1.49926e-05, 27.4315 
34695.4, 1.13644, 8.2999e-06, 1.11036e-05, -3.31458 
14800.8, 1.06072, 7.78227e-06, 4.26131e-06, 15.2801 
13736.8, 3.14612, 3.46885e-06, 1.62318e-05, 16.7874 
33223.2, 3.84801, 6.53392e-06, 1.03677e-05, 20.3756 
34297.4, 0.747376, 5.63598e-06, 3.97957e-06, 45.6162 
20839.9, 2.81409, 1.66281e-05, 1.69429e-05, -6.28999 
46455.8, 3.71592, 3.47624e-06, 1.96541e-05, 34.7669 
14355.1, 2.44114, 4.87568e-06, 2.20933e-06, 3.5086 
2613.02, 2.48765, 4.04174e-06, 1.98156e-05, -3.08826 
82100.7, 3.20842, 1.28999e-05, 8.26137e-06, 15.3663 
81741, 2.9504, 1.80441e-06, 1.38586e-05, 37.6371 
67839, 3.04015, 5.1694e-06, 1.17811e-05, 24.8055 
28171.6, 2.52654, 8.00608e-06, 1.46748e-05, 6.1997 
2327.78, 3.52813, 1.68838e-05, 1.57764e-05, 8.14108 
8435.78, 1.53553, 1.56501e-05, 1.48263e-05, 5.5819 
38174.5, 2.54958, 1.28435e-05, 1.68875e-05, 6.49291 
77738.3, 1.21386, 1.6068e-05, 1.55044e-05, -9.30511 
75675.9, 3.99855, 1.91903e-05, 2.86427e-06, 3.72494 
91191.9, 1.63289, 1.58002e-05, 1.45437e-05, -15.7487 
26135.4, 3.53957, 1.18256e-05, 7.93287e-06, 5.28196 
2831.96, 2.34042, 2.86426e-06, 1.40426e-05, -2.70039 
7348.39, 2.47429, 1.78967e-05, 2.70928e-06, 17.6454 
25688.4, 1.8133, 9.24419e-06, 2.9587e-06, 3.9971 
9982.67, 3.27928, 1.83804e-05, 9.82074e-06, 0.924586 
65370.5, 1.39269, 1.54378e-05, 4.62779e-06, 0.173722 
93828, 3.48058, 1.06044e-05, 1.65988e-05, 27.6926 
24554, 1.10384, 7.50758e-06, 3.17758e-06, 12.3053 
77891.5, 1.39054, 1.30644e-05, 1.22447e-05, -11.8341 
50772.6, 1.67605, 1.6359e-05, 1.20784e-05, -9.09903 
24178.3, 2.5081, 1.33014e-05, 1.7164e-05, -6.94041 
2196.18, 1.89926, 3.85743e-06, 1.95867e-05, 0.427109 
82525.5, 1.36016, 5.33834e-06, 1.97333e-05, -16.2517 
42840.9, 2.14119, 3.07621e-06, 1.25795e-05, 15.5225 
80546, 3.86887, 1.7574e-05, 2.56575e-06, 2.23282 
25507.1, 1.57663, 9.13728e-06, 1.90915e-05, -11.244 
80516.9, 1.47082, 5.18213e-06, 8.93946e-06, -18.0039 
95776.1, 2.06429, 1.84376e-05, 6.33199e-06, -10.4009 
96927.9, 3.25322, 1.56379e-05, 1.14705e-05, 18.9986 
28280.7, 3.76099, 1.88808e-05, 1.06026e-05, 6.9885 
9203.6, 3.4713, 1.38824e-05, 1.38003e-05, -3.9778 
20932.9, 1.81803, 1.70268e-05, 2.62755e-06, 12.0791 
98688.6, 0.811093, 1.05692e-05, 6.195e-06, 26.517 
19838.7, 3.9637, 1.56333e-06, 1.3968e-05, 33.0932 
59872.2, 3.38789, 3.86629e-06, 1.2359e-05, 29.6121 
60342, 3.17942, 5.46682e-06, 1.71114e-05, 27.8801 
53396.9, 2.60955, 1.38107e-05, 4.31125e-06, -6.57667 
53540.8, 3.47213, 1.03122e-05, 1.91967e-05, 24.0385 
4106.48, 2.33314, 1.93797e-05, 1.2904e-05, 9.6005 
90698.3, 1.11085, 2.82758e-06, 7.76391e-06, -17.338 
93318.5, 3.73694, 1.4351e-05, 1.29699e-05, 24.2435 
94921.5, 1.09313, 1.51039e-05, 3.07e-06, 7.55667 
40510, 2.96373, 6.56546e-06, 6.90639e-06, 9.85108 
28491, 1.8774, 1.50047e-05, 2.9207e-06, 6.8443 
16011.3, 0.787587, 2.23698e-06, 1.98012e-05, 15.4902 
45648.9, 0.827667, 7.18083e-06, 1.21521e-05, 18.6666 
67446.2, 3.87404, 4.00575e-06, 7.04985e-06, 28.2733 
88207.1, 2.76664, 1.34976e-05, 1.52118e-05, 17.8039 
46617.2, 1.57879, 2.55064e-06, 6.627e-06, -17.0898 
94889, 0.826511, 9.56165e-06, 2.0017e-06, 43.6928 
67909.3, 3.7438, 4.93769e-06, 1.30027e-05, 31.3035 
43659.6, 2.20853, 7.38577e-06, 1.64254e-05, 9.3878 
927.427, 2.52958, 5.30191e-06, 1.77753e-05, 8.61057 
31738.9, 2.97603, 1.84861e-05, 1.20955e-05, -1.04492 
51561.5, 2.37863, 4.58066e-06, 6.96057e-06, 9.02461 
73107.1, 0.765552, 1.05891e-05, 2.25768e-06, 53.1462 
97566.2, 3.61779, 7.77477e-06, 4.8078e-06, 19.9186 
64129.9, 0.89235, 8.9568e-06, 1.58604e-05, 0.0326498 
28712, 0.612551, 6.69805e-06, 5.70828e-06, 63.6235 
22127.9, 2.19905, 1.56842e-05, 7.93854e-06, -1.808 
11420.6, 0.80122, 5.51008e-06, 4.53144e-06, 44.8578 
20766.3, 2.67798, 1.5828e-06, 1.52966e-05, 24.4445 
61315, 2.52624, 1.24128e-05, 2.75765e-06, -4.14661 
56054.3, 1.46989, 1.93104e-05, 1.61446e-05, -9.09696 
25502.9, 3.13206, 1.92381e-05, 1.18869e-05, -3.88997 
6851.63, 1.12866, 8.54807e-06, 6.16545e-06, 16.8574 
70487.6, 3.09062, 1.7729e-05, 4.29095e-06, -5.97778 
79833.3, 3.4999, 1.02958e-05, 5.29777e-06, 15.0818 
5769.99, 1.32945, 5.39818e-06, 1.90072e-05, 0.00845393 
63072.8, 0.814403, 5.3556e-06, 1.18953e-05, 15.1255 
79167.4, 0.731206, 6.5604e-06, 7.5918e-06, 33.0788 
47393.5, 0.873668, 1.41867e-05, 1.51774e-05, 9.55199 
73665.2, 2.29934, 1.53719e-05, 7.24357e-06, -12.0023 
49849.9, 3.99399, 5.37162e-06, 5.00722e-06, 19.838 
20739.7, 1.89217, 1.87416e-05, 5.99937e-06, 4.55549 
96865.6, 1.54974, 7.70734e-06, 1.86558e-05, 2.36677 
63450.4, 2.22435, 1.30198e-05, 1.76609e-05, 8.12452 
46198.1, 0.663485, 1.36236e-05, 6.4459e-06, 57.0199 
11343.7, 1.76737, 1.67658e-06, 4.12014e-06, -5.28995 
23595, 3.22207, 6.79237e-06, 1.47677e-05, 15.2206 
55229.9, 0.907408, 1.74733e-05, 9.47198e-06, 11.3716 
17541.2, 0.970433, 1.47353e-05, 1.01774e-05, 14.5525 
2260.86, 1.40356, 5.78884e-06, 1.52045e-05, 9.76496 
1142.72, 1.82517, 3.61765e-06, 8.9453e-06, 12.9589 
53647.6, 0.726202, 1.56341e-05, 1.91212e-05, 35.0519 
90810.4, 0.94741, 9.96629e-06, 4.38857e-06, 7.49961 
55664.7, 3.68056, 7.71168e-06, 1.39065e-05, 25.5179 
72296.7, 0.684958, 8.51062e-06, 2.10957e-06, 64.4777 
49689.2, 3.28749, 3.9386e-06, 6.15224e-06, 19.8852 
36556.7, 1.9476, 1.66965e-05, 1.57641e-05, -10.4045 
2340.7, 2.92752, 2.52289e-06, 1.99672e-05, -5.71091 
61732.8, 1.06301, 7.87798e-06, 7.96175e-06, -3.5067 
78296.5, 1.48501, 2.5867e-06, 2.08473e-06, -9.84376 
47972.8, 3.45994, 1.22671e-05, 1.47041e-05, 18.58 
13066, 3.08305, 1.33712e-05, 1.5364e-05, -7.37376 
14787.1, 1.42999, 9.43306e-06, 1.11778e-05, 0.104688 
13028.6, 2.96601, 9.08055e-06, 5.07822e-06, -0.250782 
16096.8, 3.49769, 5.44008e-06, 6.46422e-06, 4.79865 
58553.6, 3.28511, 6.06225e-06, 1.43136e-05, 25.7387 
42357.2, 1.41948, 1.37498e-05, 3.99585e-06, 4.00662 
22734.6, 1.48326, 4.61569e-06, 1.38171e-05, -12.163 
38490.8, 3.56186, 1.35573e-05, 1.27762e-05, 14.625 
64760.8, 3.07376, 3.31659e-06, 1.76674e-05, 32.7592 
44541.6, 1.51944, 1.13064e-05, 1.36774e-05, -10.739 
63847.4, 1.18804, 3.67849e-06, 7.81419e-06, -13.7081 
89663, 2.9996, 1.76069e-05, 1.25105e-05, 15.5364 
16148.6, 3.11105, 1.47703e-05, 1.02745e-05, -4.9779 
